sheet,obj_code,obj_code_name,txn_date,doc_type,doc_number,origin,post_date,ref_doc_number,org_doc_number,entry_description,doc_description,vendor,budget_amount,actuals_amount,encumbrance_amount
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-16,PO,29921136,01,2025-01-16,788630,,SIGMA ALDRICH INC,PO: 788630 Contract Manager: 99 Vendor: SIGMA ALDRICH INC Amount: 690.82,SIGMA ALDRICH INC,0.0,0.0,690.82
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-21,PCDO,29935946,01,2025-01-21,,,Polycarbonate plastic sheets,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 152527 / AMAZON MKTPL ZD6JT99H1 / $451.95",,0.0,451.95,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-22,PRNC,29954049,01,2025-01-22,788137,,VWR INTL LLC,PO: 788137 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 145.20 Pay Date: 02/15/2025,VWR INTL LLC,0.0,145.2,-146.54
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-24,PCDO,29937422,01,2025-01-24,,,Seives to create gels,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 153181 / AMAZON MKTPL Z527Z04A1 / $47.06",,0.0,47.06,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,29963482,01,2025-01-24,,,Seives to create gels,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 154414 / AMAZON MKTPL Z582B95D1 / $41.90",,0.0,41.9,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,29963483,01,2025-01-24,,,Seives to create gels,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 154435 / AMAZON MKTPL ZG8DQ9J40 / $59.24",,0.0,59.24,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-28,PRNC,30004573,01,2025-01-28,788630,29936351,SIGMA ALDRICH INC,PO: 788630 Vendor: SIGMA ALDRICH INC Account: UA 1101935 Amount: 656.20 Pay Date: 02/12/2025,SIGMA ALDRICH INC,0.0,691.65,-690.82
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-29,PO,30020050,01,2025-01-29,790337,,VWR INTL LLC,PO: 790337 Contract Manager: 99 Vendor: VWR INTL LLC Amount: 1105.23,VWR INTL LLC,0.0,0.0,1105.23
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-01-30,PO,30033763,01,2025-01-30,790577,,FISHER SCIENTIFIC COMPANY LLC,PO: 790577 Contract Manager: 99 Vendor: FISHER SCIENTIFIC COMPANY LLC Amount: 102.12,FISHER SCIENTIFIC COMPANY LLC,0.0,0.0,102.12
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,30033794,01,2025-01-30,790579,,LIFE TECHNOLOGIES CORP,PO: 790579 Contract Manager: 99 Vendor: LIFE TECHNOLOGIES CORP Amount: 170.20,LIFE TECHNOLOGIES CORP,0.0,0.0,170.2
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-04,PREQ,30068209,01,2025-02-04,790579,,LIFE TECHNOLOGIES CORP,PO: 790579 Vendor: LIFE TECHNOLOGIES CORP Amount: 250.70,LIFE TECHNOLOGIES CORP,0.0,250.7,-170.2
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-05,PRNC,30080728,01,2025-02-05,790577,,FISHER SCIENTIFIC COMPANY LLC,PO: 790577 Vendor: FISHER SCIENTIFIC COMPANY LLC Account: UA 1101935 Amount: 58.89 Pay Date: 03/01/2025,FISHER SCIENTIFIC COMPANY LLC,0.0,58.89,-59.11
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-07,PCDO,29975104,01,2025-02-07,,,3d bioprinter supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 154797 / XOMETRY.COM / $2028.00",,0.0,2000.75,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,Shipping for 3d printer supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 154797 / XOMETRY.COM / $2028.00",,0.0,27.25,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,PREQ,30117047,01,2025-02-07,770297,,RESEARCH PRODUCTS INTL CORP,PO: 770297 Vendor: RESEARCH PRODUCTS INTL CORP Amount: 186.75,RESEARCH PRODUCTS INTL CORP,0.0,197.21,-197.21
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,PRNC,30105809,01,2025-02-07,790577,,FISHER SCIENTIFIC COMPANY LLC,PO: 790577 Vendor: FISHER SCIENTIFIC COMPANY LLC Account: UA 1101935 Amount: 42.85 Pay Date: 03/03/2025,FISHER SCIENTIFIC COMPANY LLC,0.0,42.85,-43.01
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-12,PRNC,30162460,01,2025-02-12,790337,,VWR INTL LLC,PO: 790337 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 852.06 Pay Date: 03/02/2025,VWR INTL LLC,0.0,852.06,-859.94
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-14,PCDO,30025427,01,2025-02-14,,,Hygrogel granule supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 157884 / AMAZON MKTPL ZG2LX8621 / $94.18",,0.0,94.18,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,30025428,01,2025-02-14,,,Adaptors,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 157934 / AMAZON MKTPL ZG74X9681 / $109.42",,0.0,109.42,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-18,PCDO,30052290,01,2025-02-18,,,USB cables,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 159129 / AMAZON MKTPL ZC4XH96U0 / $56.48",,0.0,56.48,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,30052293,01,2025-02-18,,,Lab supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 159586 / AMAZON MKTPL ZC36804A1 / $143.43",,0.0,143.43,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,30080135,01,2025-02-18,,,Microscopes,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 161646 / AMAZON MKTPL Z70XS6OS0 / $39.73",,0.0,39.73,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,30080136,01,2025-02-18,,,Microscopes,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 160500 / AMAZON MKTPL ZC5Y67UW0 / $119.17",,0.0,119.17,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,30092272,01,2025-02-18,,,Glass disposal,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 161901 / AMAZON MKTPL 6B8YZ4XT3 / $78.25",,0.0,78.25,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,PRNC,30220024,01,2025-02-18,790337,,VWR INTL LLC,PO: 790337 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 186.40 Pay Date: 03/05/2025,VWR INTL LLC,0.0,186.4,-188.12
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-20,PRNC,30246520,01,2025-02-20,790337,,VWR INTL LLC,PO: 790337 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 59.76 Pay Date: 03/01/2025,VWR INTL LLC,0.0,59.76,-57.17
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-04-01,PRNC,30589631,01,2025-04-01,770300,,VWR INTL LLC,PO: 770300 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 288.61 Pay Date: 04/26/2025,VWR INTL LLC,0.0,288.61,-291.27
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-04-16,PRNC,30735803,01,2025-04-16,782209,30665849,SIGMA ALDRICH INC,PO: 782209 Vendor: SIGMA ALDRICH INC Account: UA 1101935 Amount: 315.36 Pay Date: 05/04/2025,SIGMA ALDRICH INC,0.0,331.73,-318.96
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-06-09,PO,31220062,01,2025-06-09,808668,,STAPLES CONTRACT AND COMMERCIAL INC,PO: 808668 Contract Manager: 99 Vendor: STAPLES CONTRACT AND COMMERCIAL INC Amount: 39.57,STAPLES CONTRACT AND COMMERCIAL INC,0.0,0.0,39.57
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-06-11,GEC,31240228,01,2025-06-11,,,01-30015941: Lab supplies,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,65.16,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,PRNC,31244553,01,2025-06-11,808668,,STAPLES CONTRACT AND COMMERCIAL INC,PO: 808668 Vendor: STAPLES CONTRACT AND COMMERCIAL INC Account: UA 1101935 Amount: 39.45 Pay Date: 07/06/2025,STAPLES CONTRACT AND COMMERCIAL INC,0.0,39.45,-39.57
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-06-17,PO,31311392,01,2025-06-17,810089,,VWR INTL LLC,PO: 810089 Contract Manager: 99 Vendor: VWR INTL LLC Amount: 29.99,VWR INTL LLC,0.0,0.0,29.99
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-06-18,PRNC,31321941,01,2025-06-18,773204,,FISHER SCIENTIFIC COMPANY LLC,PO: 773204 Vendor: FISHER SCIENTIFIC COMPANY LLC Account: UA 1101935 Amount: 46.75 Pay Date: 07/13/2025,FISHER SCIENTIFIC COMPANY LLC,0.0,46.75,-46.92
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-06-30,PO,31431242,01,2025-06-30,811823,,STORES STOCKROOM,PO: 811823 Contract Manager: 99 Vendor: STORES STOCKROOM Amount: 22.26,STORES STOCKROOM,0.0,0.0,22.26
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-07-08,PRNC,31507494,01,2025-07-08,810089,31347571,VWR INTL LLC,PO: 810089 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 32.42 Pay Date: 07/16/2025,VWR INTL LLC,0.0,32.42,-29.99
1101935 FY25,5290,Research Supplies/Medical - Laboratory,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28885555: various sized bolts,Year End General Error Correction - Moving expenses to correct account,,0.0,19.5,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-28915581: Use Tax 5.600% on 510.61,Year End General Error Correction - Moving expenses to correct account,,0.0,28.59,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-28915581: Vactrap XL,Year End General Error Correction - Moving expenses to correct account,,0.0,510.61,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-28915582: plastic bins and bottles,Year End General Error Correction - Moving expenses to correct account,,0.0,38.46,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-29395323: Multiple sensors,Year End General Error Correction - Moving expenses to correct account,,0.0,281.75,0.0
1101935 FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-30637466: Use Tax 5.600% on 2404.13,Year End General Error Correction - Moving expenses to correct account,,0.0,134.63,0.0
1101935 FY25,5490,Operating Supplies - Other,2024-08-10,PCDO,28520287,01,2024-08-12,,,Supplies for McGhee Lab,Procurement Card - Auto Approve 08/10/2024 12:17 AM / 68941 / DARWIN MICROFLUIDICS / $526.31,,0.0,521.1,0.0
1101935 FY25,5490,Operating Supplies - Other,2024-08-12,PCDO,28531583,01,2024-08-12,,,Filament boxes,Procurement Card - Auto Approve 08/12/2024 12:47 AM / 70140 / WORLD PRECISION / $200.00,,0.0,200.0,0.0
1101935 FY25,5490,Operating Supplies - Other,2024-09-01,PCDO,28709699,01,2024-09-03,,,Sheppard Brackets,Procurement Card - Auto Approve 09/01/2024 12:47 AM / 79843 / AMZN Mktp US RU8642JZ2 / $795.66,,0.0,795.66,0.0
1101935 FY25,5490,Operating Supplies - Other,2024-11-05,PCDO,29296412,01,2024-11-05,,,"5745 / MCGHEE, ALEXANDER","Procurement Card - 5745 / MCGHEE, ALEXANDER / 114684 / AMAZON RETA 5D3X044D3 / $-49.62",,0.0,-49.62,0.0
1101935 FY25,5490,Operating Supplies - Other,2025-01-21,PCDO,29875984,01,2025-01-21,,,Multiple painting supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 149065 / THE HOME DEPOT #0486 / $58.86",,0.0,58.86,0.0
1101935 FY25,5490,Operating Supplies - Other,,,29901956,01,2025-01-21,,,Table legs are used to make a lab table,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 150096 / AMAZON MKTPL ZD5RB63H1 / $72.27",,0.0,72.27,0.0
1101935 FY25,5490,Operating Supplies - Other,,,29912446,01,2025-01-21,,,Standoffs and rubber edge,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 151018 / AMAZON MKTPL Z57DK2L30 / $95.62",,0.0,95.62,0.0
1101935 FY25,5490,Operating Supplies - Other,2025-02-07,PCDO,29989218,01,2025-02-07,,,Tool chests,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 156276 / AMZN Mktp US ZC6EK06B2 / $1448.68",,0.0,1448.68,0.0
1101935 FY25,5490,Operating Supplies - Other,2025-02-18,PCDO,30052291,01,2025-02-18,,,Trash cans,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 159019 / AMZN Mktp US ZC3FP1680 / $387.06",,0.0,387.06,0.0
1101935 FY25,5490,Operating Supplies - Other,2025-05-22,PCDO,30997776,01,2025-05-22,,,Equipment Cart,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 219664 / Amazon.com NW7883G52 / $137.46",,0.0,137.46,0.0
1101935 FY25,5490,Operating Supplies - Other,,,31009677,01,2025-05-22,,,Lab Safety Supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 219966 / AMAZON MKTPL NI58Q9HW1 / $364.05",,0.0,364.05,0.0
1101935 FY25,5490,Operating Supplies - Other,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28915580: Eye protection and tape,Year End General Error Correction - Moving expenses to correct account,,0.0,67.55,0.0
1101935 FY25,5520,Conference Registration Fees,2025-03-13,PCDO,30296188,01,2025-03-13,,,APS 2025 Conference Registration,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 172817 / AMERICAN PHYSICAL SOCI / $419.00",,0.0,419.0,0.0
1101935 FY25,5520,Conference Registration Fees,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28711057: Conference Registration ...,Year End General Error Correction - Moving expenses to correct account,,0.0,625.0,0.0
1101935 FY25,5535,Purchasing Transaction Fees,2024-08-10,PCDO,28520284,01,2024-08-12,,,Foreign transaction fees,Procurement Card - Auto Approve 08/10/2024 12:17 AM / 68505 / SPHERE FLUIDICS LIMITE / $2515.91,,0.0,24.91,0.0
1101935 FY25,5535,Purchasing Transaction Fees,,,28520287,01,2024-08-12,,,Foreign transaction fees,Procurement Card - Auto Approve 08/10/2024 12:17 AM / 68941 / DARWIN MICROFLUIDICS / $526.31,,0.0,5.21,0.0
1101935 FY25,5535,Purchasing Transaction Fees,2024-08-30,PCDO,28696849,01,2024-08-30,,,Foreign Fees,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 78751 / Prusa Research / $4336.30",,0.0,42.93,0.0
1101935 FY25,5535,Purchasing Transaction Fees,2024-11-22,PCDO,29483535,01,2024-11-22,,,Transaction fees for Growth factors,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 126392 / PROSPEC-TANY TECHNOGENE L / $196.95",,0.0,1.95,0.0
1101935 FY25,5535,Purchasing Transaction Fees,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28849510: Bank Fee Foreign,Year End General Error Correction - Moving expenses to correct account,,0.0,1.99,0.0
1101935 FY25,5540,Dues,2024-07-28,PCDO,28470597,01,2024-07-29,,,Annual Membership,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 66274 / IN ACCOUNT BIOMEDICAL EN / $200.00",,0.0,200.0,0.0
1101935 FY25,5540,Dues,,,28498298,01,2024-07-29,,,Abstract Fees,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 67479 / BIOMEDICAL ENGINEERING SO / $65.00",,0.0,65.0,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),2024-08-10,PCDO,28520284,01,2024-08-12,,,Shipping Cost,Procurement Card - Auto Approve 08/10/2024 12:17 AM / 68505 / SPHERE FLUIDICS LIMITE / $2515.91,,0.0,63.0,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),2024-08-30,PCDO,28696849,01,2024-08-30,,,Shipping,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 78751 / Prusa Research / $4336.30",,0.0,254.48,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),2024-11-22,PCDO,29483535,01,2024-11-22,,,Shipping Costs for Growth factors,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 126392 / PROSPEC-TANY TECHNOGENE L / $196.95",,0.0,50.0,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),,,29495718,01,2024-11-22,,,Shipping Costs for Multiple reagents,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 126703 / R & D SYSTEMS / $2003.00",,0.0,45.0,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),2024-12-23,PCDO,29698927,01,2024-12-23,,,LED 10mm - shipping costs,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 138734 / DKC DIGI KEY CORP / $16.84",,0.0,4.99,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),,,29698928,01,2024-12-23,,,Light panel and LED lights - shipping,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 138240 / DKC DIGI KEY CORP / $55.86",,0.0,4.99,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),,,29698930,01,2024-12-23,,,Shipping Costs for Motor Drivers,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 137814 / POLOLU CORPORATION / $53.60",,0.0,5.45,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),2025-01-21,PCDO,29935945,01,2025-01-21,,,Dry Erase markers - shipping,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 152226 / AMZN Mktp US ZD8LT6WC1 / $46.41",,0.0,2.04,0.0
1101935 FY25,5560,Freight In/Out - (Noncapital related),2025-07-11,YEGE,31553281,01,2025-07-11,,,01-29395323: Multiple sensors,Year End General Error Correction - Moving expenses to correct account,,0.0,4.99,0.0
1101935 FY25,5610,Subscriptions,2025-02-18,PCDO,30053587,01,2025-02-18,,,Paperpile subscription,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 159727 / PAPERPILE.COM / $15.60",,0.0,15.6,0.0
1101935 FY25,5610,Subscriptions,,,,,,,,Use Tax 5.600% on 15.60,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 159727 / PAPERPILE.COM / $15.60",,0.0,0.87,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,2024-10-24,PCDO,29173179,01,2024-10-24,,,TV for presentations in McGhee lab,Procurement Card - Auto Approve 10/24/2024 12:18 AM / 107712 / AMAZON RETA 3L5FL8QZ3 / $421.75,,0.0,421.75,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,2024-12-08,PCDO,29546913,01,2024-12-09,,,Computer mount,Procurement Card - Auto Approve 12/08/2024 12:47 AM / 129784 / AMZN Mktp US 3M8VC0VS3 / $76.08,,0.0,76.08,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,29559907,01,2024-12-09,,,cable management and tv wall mount,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 130581 / AMAZON MKTPL PF0SR62P3 / $114.97",,0.0,114.97,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,29559908,01,2024-12-09,,,TV and cable managment,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 130287 / AMAZON MKTPL 026TN6WT3 / $869.54",,0.0,869.54,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,2024-12-23,PCDO,29669156,01,2024-12-23,,,Displayport cables,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 136512 / Amazon.com ZL1IO7U92 / $40.70",,0.0,40.7,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,29698929,01,2024-12-23,,,8k displayport cables,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 138260 / AMAZON MKTPL ZL4QI7D61 / $102.66",,0.0,102.66,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,2025-01-21,PCDO,29852554,01,2025-01-21,,,USB-C to HDMI cables,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 147526 / AMAZON MKTPL ZD7869RB2 / $18.28",,0.0,18.28,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,2025-02-18,PCDO,30052292,01,2025-02-18,,,Laptop for Mcghee lab,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 159430 / AMAZON MKTPL ZC71J8H10 / $1520.71",,0.0,1520.71,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-29173181: TV mount,Year End General Error Correction - Moving expenses to correct account,,0.0,43.47,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-29173182: cable management,Year End General Error Correction - Moving expenses to correct account,,0.0,21.73,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-30623897: USB3 Hub,Year End General Error Correction - Moving expenses to correct account,,0.0,41.28,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-30623899: USB docking station,Year End General Error Correction - Moving expenses to correct account,,0.0,86.94,0.0
1101935 FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-30665061: Monitors and peripheral ...,Year End General Error Correction - Moving expenses to correct account,,0.0,3956.15,0.0
1101935 FY25,5770,Noncapitalized Equipment - Other,2024-07-30,PO,753373,01,2024-07-16,753373,,FISHER SCIENTIFIC COMPANY LLC,,,0.0,0.0,483.2
1101935 FY25,5770,Noncapitalized Equipment - Other,,PRNC,28552973,01,2024-07-30,753373,,FISHER SCIENTIFIC COMPANY LLC,PO: 753373 Vendor: FISHER SCIENTIFIC COMPANY LLC Account: UA 1101935 Amount: 483.20 Pay Date: 08/18/2024,FISHER SCIENTIFIC COMPANY LLC,0.0,483.2,-483.2
1101935 FY25,5780,Miscellaneous - Other Operating,2024-07-09,PCDO,28357711,01,2024-07-09,,,Paperpile subscription,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 60172 / PAPERPILE.COM / $106.66",,0.0,106.66,0.0
1101935 FY25,5780,Miscellaneous - Other Operating,,,28357713,01,2024-07-09,,,Paperpile subscription,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 60513 / PAPERPILE.COM / $35.88",,0.0,35.88,0.0
1101935 FY25,6240,TRAVEL-OUT STATE,2024-10-28,DVCA,29166991,01,2024-10-28,,3LLF,Commemoration of accomplishments in UK,Disbursement Voucher T - Travel Expense - Alexander McGhee - Travel Reimbursement [E:N],,0.0,1711.17,0.0
1101935 FY25,6240,TRAVEL-OUT STATE,2025-06-30,DVCA,31362695,01,2025-06-30,,,"Lyft rides, Mileage, Meals","Disbursement Voucher T - Travel Expense - Alexander McGhee - Atlanta, GA [E:N]",,0.0,333.55,0.0
1101935 FY25,6241,TRAVEL-OUT OF STATE AIRLINES,2025-06-12,GEC,31258591,01,2025-06-12,,,01-30997778: Frontier flight (PHX-ATL...,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,179.98,0.0
1101935 FY25,6241,TRAVEL-OUT OF STATE AIRLINES,,,,,,,,01-30997779: Southwest flight (ATL-PH...,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,264.49,0.0
1101935 FY25,6242,TRAVEL-OUT STATE HOTEL,2025-06-30,DVCA,31362695,01,2025-06-30,,,Crowne Plaza Atlanta (5/19 - 5/20),"Disbursement Voucher T - Travel Expense - Alexander McGhee - Atlanta, GA [E:N]",,0.0,72.0,0.0
1101935 FY25,7690,Scientific Equipment,2024-07-30,PO,753373,01,2024-07-16,753373,,FISHER SCIENTIFIC COMPANY LLC,,,0.0,0.0,13409.23
1101935 FY25,7690,Scientific Equipment,,PRNC,28553116,01,2024-07-30,753373,,FISHER SCIENTIFIC COMPANY LLC,PO: 753373 Vendor: FISHER SCIENTIFIC COMPANY LLC Account: UA 1101935 Amount: 7126.03 Pay Date: 08/19/2024,FISHER SCIENTIFIC COMPANY LLC,0.0,7126.03,-7126.03
1101935 FY25,7690,Scientific Equipment,2024-08-08,PRNC,28628090,01,2024-08-08,753373,,FISHER SCIENTIFIC COMPANY LLC,PO: 753373 Vendor: FISHER SCIENTIFIC COMPANY LLC Account: UA 1101935 Amount: 6283.20 Pay Date: 08/28/2024,FISHER SCIENTIFIC COMPANY LLC,0.0,6283.2,-6283.2
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),2025-07-07,LLPE,20250706200001,UE,2025-07-07,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,16250.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),2025-07-16,LLPE,20250716200001,MF,2025-07-16,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-249.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),,LLPR,20250711100002,UE,2025-07-16,,01,NORMAL PAYROLL ACTIVITY,,,0.0,249.04,0.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),2025-07-23,LLPE,20250723200001,MF,2025-07-23,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-623.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),,LLPR,20250725100001,UE,2025-07-23,,01,NORMAL PAYROLL ACTIVITY,,,0.0,622.61,0.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),2025-08-06,LLPE,20250806200001,MF,2025-08-06,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-622.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),,LLPR,20250808100001,UE,2025-08-06,,01,NORMAL PAYROLL ACTIVITY,,,0.0,560.35,0.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),,,,,,,02,NORMAL PAYROLL ACTIVITY,,,0.0,62.26,0.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),2025-08-20,LLPE,20250820200001,MF,2025-08-20,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-623.0
1101935 FY26,1190,Graduate Asst/Assoc Salaries (ere 8),,LLPR,20250822100001,UE,2025-08-20,,02,NORMAL PAYROLL ACTIVITY,,,0.0,622.61,0.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),2025-07-07,LLPE,20250706200001,UE,2025-07-07,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,547.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),2025-07-16,LLPE,20250716200001,MF,2025-07-16,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-65.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),,LLPR,20250711100002,UE,2025-07-16,,01,NORMAL PAYROLL ACTIVITY,,,0.0,1929.84,0.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),2025-07-23,LLPE,20250723200001,MF,2025-07-23,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-160.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),,LLPR,20250725100001,UE,2025-07-23,,01,NORMAL PAYROLL ACTIVITY,,,0.0,3216.4,0.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),2025-08-06,LLPE,20250806200001,MF,2025-08-06,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-161.0
